Código falta,Descripción falta,Tipo formato,Nivel de gravedad,Año infracción,Año pago,Mes pago,Cant. multas con pagos,Monto emitido,Descuento,Importe pagado,Reincidencia pagada,Monto total pagado
M20b,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - b) Superar el límite máximo establecido en más de 10 km/h hasta en 30 km/h adicionales",Papeleta Electrónica,M,2025,2026,2,1130,936936.85,0.0,928386.9500000002,8549.9,936936.85
M20b,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - b) Superar el límite máximo establecido en más de 10 km/h hasta en 30 km/h adicionales",Papeleta Electrónica,M,2025,2026,3,983,743909.8700000003,0.0,734601.0600000004,9308.81,743909.8700000003
M20b,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - b) Superar el límite máximo establecido en más de 10 km/h hasta en 30 km/h adicionales",Papeleta Electrónica GMU,M,2024,2026,1,304,174041.18000000002,0.0,174041.18000000002,0.0,174041.18000000002
M20b,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - b) Superar el límite máximo establecido en más de 10 km/h hasta en 30 km/h adicionales",Papeleta Electrónica GMU,M,2024,2026,2,254,143961.83999999997,0.0,143961.83999999997,0.0,143961.83999999997
M20b,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - b) Superar el límite máximo establecido en más de 10 km/h hasta en 30 km/h adicionales",Papeleta Electrónica GMU,M,2024,2026,3,194,71472.62000000001,0.0,71472.62000000001,0.0,71472.62000000001
M20b,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - b) Superar el límite máximo establecido en más de 10 km/h hasta en 30 km/h adicionales",Papeleta Electrónica GMU,M,2025,2026,1,487,283963.2,0.0,283963.2,0.0,283963.2
M20b,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - b) Superar el límite máximo establecido en más de 10 km/h hasta en 30 km/h adicionales",Papeleta Electrónica GMU,M,2025,2026,2,469,294368.2300000001,0.0,294368.2300000001,0.0,294368.2300000001
M20b,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - b) Superar el límite máximo establecido en más de 10 km/h hasta en 30 km/h adicionales",Papeleta Electrónica GMU,M,2025,2026,3,310,143030.11999999997,0.0,143030.11999999997,0.0,143030.11999999997
M20c,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - c) Superar el límite máximo establecido en más de 30   km/h adicionales",Papeleta Cámara,M,2025,2026,1,59,103109.22,0.0,103109.22,0.0,103109.22
M20c,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - c) Superar el límite máximo establecido en más de 30   km/h adicionales",Papeleta Cámara,M,2025,2026,2,60,94411.59,0.0,94411.59,0.0,94411.59
M20c,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - c) Superar el límite máximo establecido en más de 30   km/h adicionales",Papeleta Cámara,M,2025,2026,3,62,76010.87999999999,0.0,76010.87999999999,0.0,76010.87999999999
M20c,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - c) Superar el límite máximo establecido en más de 30   km/h adicionales",Papeleta Cámara,M,2026,2026,2,1,2750.0,0.0,2750.0,0.0,2750.0
M20c,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - c) Superar el límite máximo establecido en más de 30   km/h adicionales",Papeleta Electrónica,M,2022,2026,2,1,1843.0,0.0,1843.0,0.0,1843.0
M20c,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - c) Superar el límite máximo establecido en más de 30   km/h adicionales",Papeleta Electrónica,M,2022,2026,3,2,2878.4100000000003,0.0,2878.4100000000003,0.0,2878.4100000000003
M20c,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - c) Superar el límite máximo establecido en más de 30   km/h adicionales",Papeleta Electrónica,M,2023,2026,1,7,4912.75,0.0,4912.75,0.0,4912.75
M20c,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - c) Superar el límite máximo establecido en más de 30   km/h adicionales",Papeleta Electrónica,M,2023,2026,2,12,25057.56,0.0,25057.56,0.0,25057.56
M20c,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - c) Superar el límite máximo establecido en más de 30   km/h adicionales",Papeleta Electrónica,M,2023,2026,3,7,15305.69,0.0,15305.69,0.0,15305.69
M20c,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - c) Superar el límite máximo establecido en más de 30   km/h adicionales",Papeleta Electrónica,M,2024,2026,1,8,4586.89,0.0,4586.89,0.0,4586.89
M20c,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - c) Superar el límite máximo establecido en más de 30   km/h adicionales",Papeleta Electrónica,M,2024,2026,2,10,11280.8,0.0,11280.8,0.0,11280.8
M20c,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - c) Superar el límite máximo establecido en más de 30   km/h adicionales",Papeleta Electrónica,M,2024,2026,3,7,3099.57,0.0,3099.57,0.0,3099.57
M20c,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - c) Superar el límite máximo establecido en más de 30   km/h adicionales",Papeleta Electrónica,M,2025,2026,1,46,63651.619999999995,0.0,63651.619999999995,0.0,63651.619999999995
M20c,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - c) Superar el límite máximo establecido en más de 30   km/h adicionales",Papeleta Electrónica,M,2025,2026,2,47,58284.349999999984,0.0,58284.349999999984,0.0,58284.349999999984
M20c,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - c) Superar el límite máximo establecido en más de 30   km/h adicionales",Papeleta Electrónica,M,2025,2026,3,57,74490.65999999999,0.0,73960.09999999999,530.56,74490.65999999999
M20c,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - c) Superar el límite máximo establecido en más de 30   km/h adicionales",Papeleta Electrónica GMU,M,2024,2026,1,10,12596.37,0.0,12596.37,0.0,12596.37
M20c,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - c) Superar el límite máximo establecido en más de 30   km/h adicionales",Papeleta Electrónica GMU,M,2024,2026,2,4,1271.49,0.0,1271.49,0.0,1271.49
M20c,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - c) Superar el límite máximo establecido en más de 30   km/h adicionales",Papeleta Electrónica GMU,M,2024,2026,3,5,4643.969999999999,0.0,4643.969999999999,0.0,4643.969999999999
M20c,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - c) Superar el límite máximo establecido en más de 30   km/h adicionales",Papeleta Electrónica GMU,M,2025,2026,1,49,38107.59999999999,0.0,38107.59999999999,0.0,38107.59999999999
M20c,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - c) Superar el límite máximo establecido en más de 30   km/h adicionales",Papeleta Electrónica GMU,M,2025,2026,2,54,41400.93000000001,0.0,41400.93000000001,0.0,41400.93000000001
M20c,"No respetar el  límite máximo o minino de velocidad establecido, de acuerdo a los siguientes supuestos: - c) Superar el límite máximo establecido en más de 30   km/h adicionales",Papeleta Electrónica GMU,M,2025,2026,3,51,41110.130000000005,0.0,41110.130000000005,0.0,41110.130000000005
M21,Estacionar interrumpiendo totalmente el tránsito,Papeleta de Tránsito,M,2021,2026,1,1,146.7,0.0,146.7,0.0,146.7
M21,Estacionar interrumpiendo totalmente el tránsito,Papeleta de Tránsito,M,2022,2026,2,1,660.0,0.0,660.0,0.0,660.0
M21,Estacionar interrumpiendo totalmente el tránsito,Papeleta de Tránsito,M,2023,2026,1,1,660.0,0.0,660.0,0.0,660.0
M21,Estacionar interrumpiendo totalmente el tránsito,Papeleta de Tránsito,M,2023,2026,3,2,829.59,0.0,829.59,0.0,829.59
M21,Estacionar interrumpiendo totalmente el tránsito,Papeleta de Tránsito,M,2024,2026,1,4,2136.46,0.0,2136.46,0.0,2136.46
M21,Estacionar interrumpiendo totalmente el tránsito,Papeleta de Tránsito,M,2024,2026,2,4,2516.4,0.0,2516.4,0.0,2516.4
M21,Estacionar interrumpiendo totalmente el tránsito,Papeleta de Tránsito,M,2024,2026,3,6,3960.0,0.0,3960.0,0.0,3960.0
M21,Estacionar interrumpiendo totalmente el tránsito,Papeleta de Tránsito,M,2025,2026,1,16,7474.029999999999,0.0,7474.029999999999,0.0,7474.029999999999
M21,Estacionar interrumpiendo totalmente el tránsito,Papeleta de Tránsito,M,2025,2026,2,12,5709.879999999999,0.0,5709.879999999999,0.0,5709.879999999999
M21,Estacionar interrumpiendo totalmente el tránsito,Papeleta de Tránsito,M,2025,2026,3,8,3796.6800000000003,0.0,3796.6800000000003,0.0,3796.6800000000003
M21,Estacionar interrumpiendo totalmente el tránsito,Papeleta de Tránsito,M,2026,2026,2,8,5060.0,365.2,4694.8,0.0,4694.8
M21,Estacionar interrumpiendo totalmente el tránsito,Papeleta de Tránsito,M,2026,2026,3,1,220.0,182.6,37.4,0.0,37.4
M21,Estacionar interrumpiendo totalmente el tránsito.,Papeleta de Tránsito,M,2019,2026,2,1,660.0,0.0,660.0,0.0,660.0
M21,Estacionar interrumpiendo totalmente el tránsito.,Papeleta de Tránsito,M,2021,2026,1,1,630.4,0.0,630.4,0.0,630.4
M22,Detenerse para cargar o descargar mercancías en la calzada y/o en los lugares que puedan constituir un peligro u obstáculo o interrumpan la circulación.,Papeleta Cámara,M,2025,2026,1,10,6600.0,5372.4,1227.6000000000001,0.0,1227.6000000000001
M22,Detenerse para cargar o descargar mercancías en la calzada y/o en los lugares que puedan constituir un peligro u obstáculo o interrumpan la circulación.,Papeleta Cámara,M,2025,2026,2,8,5280.0,3960.0,1320.0000000000002,0.0,1320.0000000000002
M22,Detenerse para cargar o descargar mercancías en la calzada y/o en los lugares que puedan constituir un peligro u obstáculo o interrumpan la circulación.,Papeleta Cámara,M,2025,2026,3,3,1980.0,990.0,990.0,0.0,990.0
M22,Detenerse para cargar o descargar mercancías en la calzada y/o en los lugares que puedan constituir un peligro u obstáculo o interrumpan la circulación.,Papeleta Cámara,M,2026,2026,3,1,660.0,547.8,112.2,0.0,112.2
M22,Detenerse para cargar o descargar mercancías en la calzada y/o en los lugares que puedan constituir un peligro u obstáculo o interrumpan la circulación.,Papeleta de Tránsito,M,2020,2026,2,1,660.0,0.0,660.0,0.0,660.0
M22,Detenerse para cargar o descargar mercancías en la calzada y/o en los lugares que puedan constituir un peligro u obstáculo o interrumpan la circulación.,Papeleta de Tránsito,M,2022,2026,2,1,660.0,547.8,112.2,0.0,112.2
M22,Detenerse para cargar o descargar mercancías en la calzada y/o en los lugares que puedan constituir un peligro u obstáculo o interrumpan la circulación.,Papeleta de Tránsito,M,2023,2026,1,1,318.0,0.0,318.0,0.0,318.0
M22,Detenerse para cargar o descargar mercancías en la calzada y/o en los lugares que puedan constituir un peligro u obstáculo o interrumpan la circulación.,Papeleta de Tránsito,M,2025,2026,1,1,146.96,0.0,146.96,0.0,146.96
M22,Detenerse para cargar o descargar mercancías en la calzada y/o en los lugares que puedan constituir un peligro u obstáculo o interrumpan la circulación.,Papeleta de Tránsito,M,2025,2026,2,3,1980.0,884.4,1095.6,0.0,1095.6
M22,Detenerse para cargar o descargar mercancías en la calzada y/o en los lugares que puedan constituir un peligro u obstáculo o interrumpan la circulación.,Papeleta de Tránsito,M,2025,2026,3,4,1695.0900000000001,0.0,1695.0900000000001,0.0,1695.0900000000001
M22,Detenerse para cargar o descargar mercancías en la calzada y/o en los lugares que puedan constituir un peligro u obstáculo o interrumpan la circulación.,Papeleta de Tránsito,M,2026,2026,2,1,660.0,442.2,217.8,0.0,217.8
M22,Detenerse para cargar o descargar mercancías en la calzada y/o en los lugares que puedan constituir un peligro u obstáculo o interrumpan la circulación.,Papeleta de Tránsito,M,2026,2026,3,3,1980.0,1432.2,547.8,0.0,547.8
M22,Detenerse para cargar o descargar mercancías en la calzada y/o en los lugares que puedan constituir un peligro u obstáculo o interrumpan la circulación.,Video Papeleta,M,2021,2026,2,1,74.0,0.0,74.0,0.0,74.0
M23,"Estacionar o detener el vehículo en el carril de circulación, en carreteras o caminos donde existe berma lateral.",Papeleta de Tránsito,M,2026,2026,3,1,474.77,0.0,474.77,0.0,474.77
M23,"Estacionar o detener el vehículo en el carril de circulación, en carreteras o caminos donde existe berma lateral.",Video Papeleta,M,2020,2026,1,1,74.0,0.0,74.0,0.0,74.0
M24,Circular  sin  placas  de  rodaje  o  sin  el  permiso correspondiente,Papeleta de Tránsito,M,2022,2026,2,1,660.0,0.0,660.0,0.0,660.0
M24,Circular  sin  placas  de  rodaje  o  sin  el  permiso correspondiente,Papeleta de Tránsito,M,2022,2026,3,1,660.0,0.0,660.0,0.0,660.0
M24,Circular  sin  placas  de  rodaje  o  sin  el  permiso correspondiente,Papeleta de Tránsito,M,2023,2026,3,1,536.41,0.0,536.41,0.0,536.41
M24,Circular  sin  placas  de  rodaje  o  sin  el  permiso correspondiente,Papeleta de Tránsito,M,2024,2026,1,2,1320.0,0.0,1320.0,0.0,1320.0
M24,Circular  sin  placas  de  rodaje  o  sin  el  permiso correspondiente,Papeleta de Tránsito,M,2024,2026,3,1,239.4,0.0,239.4,0.0,239.4
M24,Circular  sin  placas  de  rodaje  o  sin  el  permiso correspondiente,Papeleta de Tránsito,M,2025,2026,1,1,660.0,547.8,112.2,0.0,112.2
M24,Circular  sin  placas  de  rodaje  o  sin  el  permiso correspondiente,Papeleta de Tránsito,M,2025,2026,3,1,660.0,0.0,660.0,0.0,660.0
M24,Circular  sin  placas  de  rodaje  o  sin  el  permiso correspondiente,Papeleta de Tránsito,M,2026,2026,2,5,3300.0,2633.3999999999996,666.6000000000001,0.0,666.6000000000001
M24,Circular sin placas de rodaje o sin el permiso correspondiente.,Papeleta de Tránsito,M,2015,2026,1,1,660.0,0.0,660.0,0.0,660.0
M24,Circular sin placas de rodaje o sin el permiso correspondiente.,Papeleta de Tránsito,M,2020,2026,3,1,660.0,547.8,112.2,0.0,112.2
M24,Circular sin placas de rodaje o sin el permiso correspondiente.,Papeleta de Tránsito,M,2021,2026,1,1,660.0,0.0,660.0,0.0,660.0
M24,Circular sin placas de rodaje o sin el permiso correspondiente.,Papeleta de Tránsito,M,2021,2026,3,1,660.0,0.0,660.0,0.0,660.0
M25,No dar preferencia de paso a los vehículos de emergencia y vehículos oficiales cuando hagan uso de sus señales audibles y visibles,Papeleta de Tránsito,M,2025,2026,1,1,660.0,547.8,112.2,0.0,112.2
M25,No dar preferencia de paso a los vehículos de emergencia y vehículos oficiales cuando hagan uso de sus señales audibles y visibles,Papeleta de Tránsito,M,2025,2026,2,1,660.0,442.2,217.8,0.0,217.8
M27,Conducir un vehículo que no cuente con el certificado de aprobación de Inspección Técnica Vehicular.,Papeleta de Tránsito,M,2009,2026,1,1,660.0,442.2,217.8,0.0,217.8
M27,Conducir un vehículo que no cuente con el certificado de aprobación de Inspección Técnica Vehicular.,Papeleta de Tránsito,M,2009,2026,3,1,660.0,442.2,217.8,0.0,217.8
